candle_begin_time,factor,symbol,µ±ÖÜÆÚÕÇµø·ù,¾»Öµ,±¸×¢,ÕÇµø·ù,Õñ·ù
2022-04-14 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,0.0009554961069091483,4.4051757218871845,,-0.0752314311791038,0.1203268996696227
2022-04-15 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ZIL-USDT,0.0009171421058096207,4.409215894025218,,-0.0662704551005454,0.1280631767483514
2022-04-15 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,0.0010578728623313882,4.4138802838636675,,-0.0548704712742568,0.1376409864270695
2022-04-16 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SNX-USDT,0.00122748704883624,4.419298264747224,,-0.0670264623955431,0.0790252393385552
2022-04-16 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,API3-USDT,0.00040066679061045996,4.42106893079971,,-0.0474074074074072,0.0726079593564775
2022-04-17 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,APE-USDT,0.0003956373913560629,4.422818070978497,,-0.0378744120802047,0.0713755260335011
2022-04-17 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AUDIO-USDT,-0.021731096978894304,4.326705382558058,,-0.0412236091847743,0.0842835130970723
2022-04-18 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,EOS-USDT,0.0,4.326705382558058,Î´´¥Íø,-0.0782442748091603,0.099618320610687
2022-04-18 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AUDIO-USDT,0.00042789473071547235,4.328556756992612,,-0.0622409656075036,0.1226641460045081
2022-04-19 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,API3-USDT,0.0006762973573744002,4.331484148488611,,0.0517664376840036,0.0784698381559588
2022-04-19 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AUDIO-USDT,0.0014694232916478978,4.337848932183804,,-0.0201518691588783,0.0779059579439252
2022-04-20 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,WOO-USDT,0.0015953665898276181,4.34476939144193,,0.0042312551386689,0.0919263626519071
2022-04-20 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,REN-USDT,0.0013049982153199302,4.350439307743739,,-0.0086546026750592,0.0653029110936271
2022-04-21 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GMT-USDT,0.004632769323047903,4.3705938895104355,,-0.1062751044077354,0.1298174118448212
2022-04-21 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,API3-USDT,-0.0005079957664383405,4.3683736463177425,,-0.1026030780923428,0.3201596047881436
2022-04-22 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.004808071281469539,4.389377098193331,,-0.1098946498657302,0.145822575648043
2022-04-22 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ZRX-USDT,0.0010035193426363165,4.393781923013493,,-0.0481571443658253,0.1053854276663146
2022-04-23 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LINA-USDT,0.0013711614854203802,4.3998065075616655,,-0.1631562401760451,0.1710154039610184
2022-04-23 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LRC-USDT,0.0002298094150354757,4.400817624521437,,-0.0213898163606011,0.0725242617134509
2022-04-24 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DYDX-USDT,0.000821897199166477,4.404434644201074,,-0.0514888337468983,0.0750620347394541
2022-04-24 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LINA-USDT,0.0011947319411469426,4.409696762953195,,-0.0497493251060549,0.0960277670651754
2022-04-25 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OGN-USDT,-0.004803432709614475,4.388515081282545,,-0.0587047678210903,0.0927306616961789
2022-04-25 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CHR-USDT,-0.0017678048439945249,4.380757043063911,,-0.0862956033676333,0.1265497076023391
2022-04-26 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,1000SHIB-USDT,0.0009261822701884803,4.384814422567199,,0.0259690904484417,0.0850434929482306
2022-04-26 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,APE-USDT,0.005628746169636711,4.409495429952792,,-0.0689815773131857,0.0927392226879883
2022-04-27 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BAL-USDT,0.0016348915422377264,4.416704476736758,,-0.1499502312781778,0.1673789590773374
2022-04-27 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LINA-USDT,0.0,4.416704476736758,Î´´¥Íø,0.0122727272727274,0.1122217174011813
2022-04-28 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AR-USDT,0.00041839449652814054,4.418552401582616,,-0.0537461609885008,0.0890975966860692
2022-04-28 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,KNC-USDT,0.001534160255272976,4.425331169062965,,-0.0508901276748786,0.0960258946232693
2022-04-29 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GRT-USDT,-2.954304007596331e-05,4.425200431326888,,-0.0941711973700848,0.1411446346829872
2022-04-29 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,-0.0014712401672162256,4.418689898704337,,-0.1012905547843077,0.1533871714417987
2022-04-30 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,APE-USDT,-0.05159483211304117,4.190708335221096,,-0.1358766894182524,0.2173755819735117
2022-04-30 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,KAVA-USDT,-0.009229476808373271,4.152030289830517,,-0.0850696773946212,0.1201096436581111
2022-05-01 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FIL-USDT,0.0,4.152030289830517,Î´´¥Íø,-0.193178593723398,0.3590805902383653
2022-05-01 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,APE-USDT,0.002502947808509237,4.162422604945312,,-0.1403791040273516,0.1730121209073078
2022-05-02 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,APE-USDT,0.005032560720268808,4.183370249448119,,-0.0725273439784758,0.1242395882077682
2022-05-02 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,KNC-USDT,0.0009056147096671019,4.187158771082003,,-0.0809376382131797,0.1265206812652064
2022-05-03 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,WOO-USDT,-0.00046286391732630605,4.185220686370752,,-0.0487051963642599,0.1624078202709656
2022-05-03 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ENS-USDT,-0.02305138000153739,4.088745573938925,,-0.0175964346088827,0.1235592438911941
2022-05-04 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ENS-USDT,0.007494830000292829,4.119390026930047,,-0.1403206883066093,0.1803887824148315
2022-05-04 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ENS-USDT,0.011867403329172355,4.168276489849796,,-0.009098353198071,0.0979205533057287
2022-05-05 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ENS-USDT,0.008249343595077674,4.2026620348138515,,0.0177210540813519,0.1436116469183429
2022-05-05 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ZIL-USDT,0.0,4.2026620348138515,Î´´¥Íø,-0.0573587315100575,0.114918067673973
2022-05-06 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ENS-USDT,-0.0021079739191463,4.193802932853478,,-0.1751252450446525,0.2365750620617568
2022-05-06 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GMT-USDT,0.006080339510569521,4.219302678525649,,-0.1205844748858446,0.1501369863013698
2022-05-07 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FLM-USDT,0.0014487436199519532,4.225415366361809,,-0.0035440047253397,0.0838747784997046
2022-05-07 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ANC-USDT,-0.016500154705781256,4.155695359120654,,-0.0948356807511736,0.1492257156264665
2022-05-08 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ANC-USDT,-0.002329094003635568,4.14601635397879,,-0.1161825726141079,0.1530082987551868
2022-05-08 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,KNC-USDT,0.0056618556139480525,4.169490499948085,,-0.0615443425076452,0.1291555215896062
2022-05-09 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,APE-USDT,0.0038075623291515814,4.185366094907443,,-0.0707371556217424,0.0881939273599735
2022-05-09 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ENS-USDT,-0.006491156590859193,4.158198228195326,,-0.1099999999999999,0.1733607762422816
2022-05-10 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LUNA-USDT,0.0,4.158198228195326,Î´´¥Íø,-0.4928319940701807,0.5396421591751466
2022-05-10 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LUNA-USDT,0.025376486181288183,4.263718688072182,,0.0757324121437588,0.5511105208990404
2022-05-11 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ANC-USDT,0.0,4.263718688072182,Î´´¥Íø,-0.4652223489167617,0.5769669327251995
2022-05-11 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LUNA-USDT,0.020676256947940397,4.351876431220498,,-0.9220222793487576,1.048212041585742
2022-05-12 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,PEOPLE-USDT,0.01997389096513902,4.438800336551455,,-0.339746597841389,0.5169014084507042
2022-05-12 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GMT-USDT,0.02292322661555035,4.540551962567405,,-0.2326254091497298,0.5325921413341456
2022-05-13 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AXS-USDT,-0.038689774527896015,4.364879030903476,,-0.154186973859105,0.2223206377325066
2022-05-13 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MKR-USDT,0.004160676562879662,4.383039880787162,,0.0924388602198789,0.3312401883830456
2022-05-14 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DAR-USDT,0.018854450700496184,4.4656796901377716,,-0.2003853564547206,0.2769230769230769
2022-05-14 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GAL-USDT,0.021449212744862445,4.561465003861948,,-0.1893276228784743,0.3259582965546182
2022-05-15 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BCH-USDT,0.0,4.561465003861948,Î´´¥Íø,0.0654071993872862,0.2584137684490066
2022-05-15 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GALA-USDT,0.004174671448893497,4.580507621578698,,-0.0383226324237561,0.130932075850306
2022-05-16 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ALPHA-USDT,-0.01437919829214962,4.514643594209315,,0.0024271844660195,0.1916312916919346
2022-05-16 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GAL-USDT,0.007734124466517889,4.5495604096888975,,-0.1356193920845796,0.2043962159154144
2022-05-17 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AR-USDT,0.004560551880782526,4.570308915972038,,-0.0929346232776311,0.1317070310209346
2022-05-17 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,JASMY-USDT,0.01088047736091946,4.62003605866468,,-0.0107454667562122,0.1001344086021505
2022-05-18 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GRT-USDT,0.0015518794387836543,4.627205797630561,,-0.0293815825006756,0.1287481765627532
2022-05-18 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DODO-USDT,0.0,4.627205797630561,Î´´¥Íø,-0.0952380952380953,0.1377245508982036
2022-05-19 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,JASMY-USDT,0.009878333757485924,4.67291488086413,,-0.1618705035971221,0.1713462922966163
2022-05-19 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CRV-USDT,0.0,4.67291488086413,Î´´¥Íø,-0.0969055374592834,0.2271986970684038
2022-05-20 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CRV-USDT,0.0,4.67291488086413,Î´´¥Íø,-0.0252479711451758,0.138863841298467
2022-05-20 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GMT-USDT,2.469198505017367e-05,4.673030264408509,,-0.0488097619523903,0.1537640861505634
2022-05-21 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MASK-USDT,0.005062800526883349,4.696688884493298,,-0.0907326540514312,0.1450752062105774
2022-05-21 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LPT-USDT,0.0028699056622376595,4.710167938516674,,-0.0368989457444073,0.0890446187475891
2022-05-22 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LIT-USDT,0.0010893856251634748,4.715299127761,,-0.0169204737732656,0.1184433164128596
2022-05-22 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,0.002277064409921925,4.72603616758696,,-0.0261978628059288,0.1425619834710744
2022-05-23 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,PEOPLE-USDT,0.011830622007568126,4.781948115079778,,-0.1189479976090853,0.4206752315506423
2022-05-23 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GAL-USDT,-0.00916171894130291,4.738137250457523,,-0.0804243036102776,0.1425057932073754
2022-05-24 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,TRB-USDT,0.0,4.738137250457523,Î´´¥Íø,-0.1543264942016057,0.1801962533452274
2022-05-24 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RSR-USDT,0.014475631889966145,4.806724781139283,,-0.0379941547454237,0.2087371173665591
2022-05-25 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LPT-USDT,0.00037537498591833085,4.808529105386317,,-0.0686321563249915,0.1129021194869333
2022-05-25 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AKRO-USDT,0.0033960694428254445,4.824859204146056,,-0.1308793456032719,0.1885245901639343
2022-05-26 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BAKE-USDT,-0.017678355365516984,4.739563628546576,,-0.0523305690591937,0.0972540045766589
2022-05-26 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SKL-USDT,0.0,4.739563628546576,Î´´¥Íø,-0.170392749244713,0.2736943907156673
2022-05-27 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GMT-USDT,0.0043082910958092135,4.759983048325465,,-0.2366399180467816,0.3674235956974561
2022-05-27 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,TOMO-USDT,0.0012628608085314408,4.7659942443664685,,-0.1627724635408499,0.2019125254742123
2022-05-28 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BEL-USDT,4.949281533717098e-05,4.766230126839503,,-0.0655060489820006,0.1330776040129832
2022-05-28 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GMT-USDT,0.003273007581108489,4.781830034177956,,-0.0157616530514175,0.0849591542527629
2022-05-29 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,CRV-USDT,0.0016227132831776458,4.789589573292314,,-0.029505582137161,0.0661354581673306
2022-05-29 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,PEOPLE-USDT,0.004173105136432653,4.809577034142025,,-0.0680958385876419,0.1232127838519764
2022-05-30 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GMT-USDT,0.001863761809771436,4.818540940139413,,-0.0073563218390804,0.1248735632183909
2022-05-30 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,0.004501119748798743,4.84022976992547,,-0.0134207240948814,0.2022471910112359
2022-05-31 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BEL-USDT,-0.008089521930362498,4.801074625053665,,-0.1285874342842368,0.2091880710222377
2022-05-31 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,TRB-USDT,0.007870907219368561,4.838863437980727,,-0.1402747650036152,0.2241503976861895
2022-06-01 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RUNE-USDT,0.002113426367458482,4.849090019559086,,-0.061515601783061,0.1179791976225855
2022-06-01 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,-0.009553302582308576,4.802765195353386,,-0.1310245310245309,0.1565569035239745
2022-06-02 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OGN-USDT,-0.014678086820761771,4.732269790836256,,-0.151863354037267,0.2467371037911747
2022-06-02 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GAL-USDT,0.00385849406095784,4.750529225719047,,0.0051047350818518,0.0790232097679024
2022-06-03 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,WAVES-USDT,0.01357567031636231,4.815020844315653,,-0.0507796881247499,0.0962518740629686
2022-06-03 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,-0.00015257957535064204,4.814286170479923,,-0.1154661016949152,0.152542372881356
2022-06-04 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ICP-USDT,-0.0002583552914795506,4.813042374173082,,-0.052694610778443,0.081437125748503
2022-06-04 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BEL-USDT,-0.0035840085603761063,4.795792389102592,,-0.1421057574903729,0.1615478538555461
2022-06-05 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BEL-USDT,0.002956061571035118,4.809969046686681,,-0.0655791548062184,0.0924020144514999
2022-06-05 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,WAVES-USDT,0.0029684958495224123,4.824247419838102,,-0.0622669228161374,0.1062266922816136
2022-06-06 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,-0.05240226969458728,4.571445905470329,,-0.0625,0.0773020083364911
2022-06-06 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,EGLD-USDT,0.0,4.571445905470329,Î´´¥Íø,-0.0939890710382514,0.1398716022401312
2022-06-07 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BLZ-USDT,0.0013270911267564411,4.5775126307679255,,-0.0446885059647794,0.0849351387179243
2022-06-07 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BEL-USDT,-0.07500280677175364,4.234186335427177,,-0.1610668185269552,0.1837858363394721
2022-06-08 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GALA-USDT,0.0036398806850006515,4.249598268486192,,-0.0280871071516952,0.1035634743875278
2022-06-08 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,0.0202371955692775,4.3355982197364105,,-0.4282823980406772,0.6622657580919933
2022-06-09 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OP-USDT,0.0,4.3355982197364105,Î´´¥Íø,-0.2749950308089842,0.3260459107621981
2022-06-09 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LIT-USDT,0.00495281233370215,4.3570716240730984,,-0.1323372465314836,0.1918976545842217
2022-06-10 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LIT-USDT,0.0037966730157703577,4.373614000335995,,-0.052890528905289,0.1403940886699508
2022-06-10 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,0.00988244703734198,4.416836009056093,,-0.0860596650770766,0.1948541643562161
2022-06-11 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BLZ-USDT,0.0019057500503041336,4.425253394502536,,-0.1044103444575597,0.2301540443347109
2022-06-11 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,-0.0005611797758375836,4.422770031794585,,-0.1833046471600689,0.2100430416068867
2022-06-12 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,HNT-USDT,0.00967279803448129,4.46555059306509,,-0.1330952157157626,0.2005264642286356
2022-06-12 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FTM-USDT,0.0,4.46555059306509,Î´´¥Íø,-0.1540959942259112,0.2104693140794225
2022-06-13 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FLM-USDT,0.0,4.46555059306509,Î´´¥Íø,-0.2332427536231883,0.8016304347826088
2022-06-13 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FLM-USDT,0.021325954434813665,4.560782721539151,,-0.2669816893089191,0.4808033077377436
2022-06-14 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MTL-USDT,0.01612421969904232,4.634321784140845,,-0.1657385613410643,0.2289454044434238
2022-06-14 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,DUSK-USDT,0.002231975390791119,4.644665476316054,,-0.1033328871636997,0.175667536639229
2022-06-15 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LIT-USDT,0.014380790936481702,4.7114594395008496,,-0.1321138211382112,0.2944162436548223
2022-06-15 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BLZ-USDT,0.007814041477542721,4.748274978980869,,-0.1217093400649116,0.1822362488728585
2022-06-16 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LIT-USDT,-0.006610088798634117,4.716888459729473,,-0.008443908323281,0.1968599033816424
2022-06-16 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ANT-USDT,0.002243951251554188,4.7274729274921246,,-0.1436301032956222,0.2805118110236219
2022-06-17 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ATA-USDT,0.0027691333586163935,4.740563930477599,,-0.0913385826771653,0.1938025210084032
2022-06-17 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BCH-USDT,-1.1853417026141955e-05,4.740507738596392,,0.009333821376281,0.100485037064153
2022-06-18 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SFP-USDT,-0.008146982951618087,4.701886902868034,,-0.0554127392173665,0.1122536418166238
2022-06-18 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GAL-USDT,0.0031940867947088947,4.716905137734699,,-0.115364813180347,0.1691690586590123
2022-06-19 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STMX-USDT,0.007364060706759545,4.751640713517003,,-0.0741301059001514,0.2
2022-06-19 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SOL-USDT,0.005577655125112768,4.778143726695445,,0.0131332082551594,0.1378986866791743
2022-06-20 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STORJ-USDT,-0.002164217049546502,4.767802786576947,,-0.0768828451882845,0.120250958522133
2022-06-20 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,WOO-USDT,0.00041954701941349093,4.769803104025207,,-0.0184010514886564,0.1024337294332724
2022-06-21 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LIT-USDT,0.0039257302148909545,4.788528064189759,,-0.0795811518324607,0.1214659685863874
2022-06-21 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FLM-USDT,0.003892619519817897,4.8071679820036195,,-0.1141586360266864,0.1350148367952521
2022-06-22 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RSR-USDT,0.0064509673969819215,4.838178865927341,,-0.0533144609577729,0.1864606675315484
2022-06-22 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,WAVES-USDT,-0.0067857775622295335,4.805348060336878,,-0.0608469431998847,0.1654624277456647
2022-06-23 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SNX-USDT,0.004957852616974678,4.829172267793293,,-0.1046441495778046,0.1393244873341374
2022-06-23 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,LIT-USDT,0.002636130898435285,4.84190259802229,,0.0170403587443945,0.190134529147982
2022-06-24 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,ONE-USDT,0.0,4.84190259802229,Î´´¥Íø,-0.0823485967503692,0.1141485038788326
2022-06-24 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SNX-USDT,0.003953958652957779,4.861047280696519,,-0.0334512705049855,0.1241556770665809
2022-06-25 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,WOO-USDT,0.002920233825634444,4.875242675393617,,-0.0050309425225947,0.1142373786839997
2022-06-25 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,PEOPLE-USDT,0.0030063278102863134,4.889899253030547,,-0.0968303726924415,0.108672936259143
2022-06-26 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OP-USDT,0.0006045479652203589,4.8928554316741,,-0.0681308111574222,0.1256813081115742
2022-06-26 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STORJ-USDT,0.002127814459297994,4.903266520208871,,-0.0551498637602179,0.0843688685415303
2022-06-27 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OP-USDT,0.0009404857527490762,4.907877972513059,,-0.1405103668261562,0.1763674055174613
2022-06-27 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BEL-USDT,0.004657788723514633,4.930737831189815,,-0.0321428571428571,0.089795918367347
2022-06-28 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SNX-USDT,0.0036088886508445217,4.948532314989086,,-0.1159156976744184,0.1312727272727271
2022-06-28 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,STORJ-USDT,0.003223596614377211,4.964484387005821,,-0.0492323309224718,0.1434914996193859
2022-06-29 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,AAVE-USDT,0.0032025301271765283,4.9803832978211044,,-0.1111604499703967,0.1479123482380812
2022-06-29 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,BEL-USDT,0.002933816232966402,4.9949948271866464,,-0.0617971836693344,0.1688956433637285
2022-06-30 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,-0.007921671176488121,4.955426120637415,,-0.1105246321177225,0.1293985924504157
2022-06-30 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,MATIC-USDT,-0.009876103829106753,4.906485817752532,,-0.1341782337557835,0.160901045856798
2022-07-01 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OCEAN-USDT,8.982071768204314e-05,4.90692652182998,,-0.0385566788556678,0.1199978485370051
2022-07-01 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,IMX-USDT,0.0025285521890268114,4.919333941628146,,-0.0856287425149701,0.1395093737534902
2022-07-02 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,GTC-USDT,-0.0005327257284100106,4.9167132858708005,,-0.0549090909090907,0.0905454545454545
2022-07-02 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RLC-USDT,0.00030351887688784274,4.918205601165307,,-0.0853309211518166,0.151549423207419
2022-07-03 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,RLC-USDT,-0.004041426464866382,4.8983290348891035,,-0.056782594362947,0.0837316630954342
2022-07-03 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,UNFI-USDT,0.005172180634022361,4.923664077462426,,-0.0861066235864297,0.2046519140688096
2022-07-04 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,SNX-USDT,-0.005185707874725609,4.898131393883426,,-0.0314371257485029,0.0834580838323352
2022-07-04 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,FLM-USDT,-0.00015507776504042337,4.897371802613988,,-0.0427509293680298,0.0733519034354689
2022-07-05 00:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OGN-USDT,-0.005826780798073639,4.868835890633489,,-0.1090182648401827,0.1568739304050201
2022-07-05 12:00:00,ÕÇµø·ùTrue+Õñ·ùFalse,OGN-USDT,0.0032205128323627985,4.884516039097943,,-0.0778347213324791,0.1124279308135811
