candle_begin_time,factor,symbol,µ±ÖÜÆÚÕÇµø·ù,¾»Öµ,±¸×¢,Sgcz_2
2021-05-08 15:00:00,Sgcz_2True,QTUM-USDT,-0.02436486193713827,1.3476037959729126,,-0.1226262941149001
2021-05-09 03:00:00,Sgcz_2True,STORJ-USDT,0.00911458333772508,1.3598866430775423,,-0.1201741137617927
2021-05-09 15:00:00,Sgcz_2True,DOGE-USDT,-0.05377405954582237,1.286760017757122,,-0.3247534823889648
2021-05-10 03:00:00,Sgcz_2True,DOGE-USDT,0.0004939194115305412,1.2873955735078735,,-0.1551144036166208
2021-05-10 15:00:00,Sgcz_2True,TRB-USDT,-0.0015879217260197365,1.2853512901067188,,-0.159460727569867
2021-05-11 03:00:00,Sgcz_2True,TRB-USDT,0.009369119288451966,1.2973938996712941,,-0.2565237374205548
2021-05-11 15:00:00,Sgcz_2True,RLC-USDT,0.01013870511757653,1.310547793841404,,-0.3005865722257338
2021-05-12 03:00:00,Sgcz_2True,RLC-USDT,0.003136307534487237,1.3146580747615344,,-0.1806203797338287
2021-05-12 15:00:00,Sgcz_2True,ICP-USDT,0.019956924755984096,1.3408946070393972,,-0.2596889071770962
2021-05-13 03:00:00,Sgcz_2True,1000SHIB-USDT,-0.05869458697300722,1.262191351904887,,-0.2700930318551449
2021-05-13 15:00:00,Sgcz_2True,1000SHIB-USDT,0.02127978322428703,1.2890505102609928,,-0.221307018517919
2021-05-14 03:00:00,Sgcz_2True,CHR-USDT,-0.0012511081230737187,1.287437768696553,,-0.1763364536018126
2021-05-14 15:00:00,Sgcz_2True,HBAR-USDT,0.005743468837423382,1.2948321274011836,,-0.1708632377288999
2021-05-15 03:00:00,Sgcz_2True,RLC-USDT,0.012047135683773691,1.310431145727695,,-0.1919259495574976
2021-05-15 15:00:00,Sgcz_2True,1000SHIB-USDT,2.007293406380839e-05,1.3104574499256783,,-0.1520976048348319
2021-05-16 03:00:00,Sgcz_2True,1000SHIB-USDT,0.006214178358420863,1.3186008662506379,,-0.1585998585726779
2021-05-16 15:00:00,Sgcz_2True,NKN-USDT,0.0027998601804688494,1.3222927643099849,,-0.1534131927795741
2021-05-17 03:00:00,Sgcz_2True,ONE-USDT,0.02004149143963363,1.3487934834265929,,-0.2146529081297352
2021-05-17 15:00:00,Sgcz_2True,ONE-USDT,0.011696290962375455,1.3645693644569064,,-0.179386142504717
2021-05-18 03:00:00,Sgcz_2True,SRM-USDT,0.009186097558167017,1.3771044317636933,,-0.1030670126881387
2021-05-18 15:00:00,Sgcz_2True,ICP-USDT,0.0,1.3771044317636933,Î´´¥Íø,-0.1609451411339299
2021-05-19 03:00:00,Sgcz_2True,ICP-USDT,0.0025201042052629408,1.3805748784332672,,-0.1932643683962695
2021-05-19 15:00:00,Sgcz_2True,BZRX-USDT,0.006729698114837479,1.3898657305900515,,-0.3990329204231649
2021-05-20 03:00:00,Sgcz_2True,FTM-USDT,-0.05087308639458987,1.319158971200864,,-0.3541013916304694
2021-05-20 15:00:00,Sgcz_2True,CELR-USDT,0.010672536966017887,1.3332377440850594,,-0.1481481248982854
2021-05-21 03:00:00,Sgcz_2True,ICP-USDT,0.023033134026445135,1.363946387733686,,-0.1672291965050032
2021-05-21 15:00:00,Sgcz_2True,1000SHIB-USDT,0.0,1.363946387733686,Î´´¥Íø,-0.2577935794912761
2021-05-22 03:00:00,Sgcz_2True,RLC-USDT,0.0201739681326758,1.3914625986945035,,-0.3061267416879929
2021-05-22 15:00:00,Sgcz_2True,SNX-USDT,0.00982841506054366,1.4051384706556957,,-0.1832205527106205
2021-05-23 03:00:00,Sgcz_2True,SOL-USDT,-0.020426232319069038,1.376436785813621,,-0.200143452912854
2021-05-23 15:00:00,Sgcz_2True,SAND-USDT,0.020669291756915564,1.404886759324554,,-0.3575066502147875
2021-05-24 03:00:00,Sgcz_2True,LUNA-USDT,-0.00411883858990203,1.3991002575258056,,-0.2352094790770898
2021-05-24 15:00:00,Sgcz_2True,UNFI-USDT,0.020316946719809215,1.4275257029136288,,-0.2327402674629408
2021-05-25 03:00:00,Sgcz_2True,LUNA-USDT,0.0205200969645547,1.4568186687568105,,-0.157894736625693
2021-05-25 15:00:00,Sgcz_2True,WAVES-USDT,-0.001455815628072843,1.4546978093715661,,-0.1589631209256
2021-05-26 03:00:00,Sgcz_2True,CHR-USDT,0.009695586119644828,1.4688019572603868,,-0.0820417407711617
2021-05-26 15:00:00,Sgcz_2True,LUNA-USDT,0.019777755485795412,1.4978515632281404,,-0.1442836375601551
2021-05-27 03:00:00,Sgcz_2True,OGN-USDT,0.005460935097379993,1.5060312334004384,,-0.2267101654192689
2021-05-27 15:00:00,Sgcz_2True,ENJ-USDT,0.006603435781044498,1.5159762139344455,,-0.1267418051804484
2021-05-28 03:00:00,Sgcz_2True,SKL-USDT,0.0003891614126041443,1.5165661733793345,,-0.1669275421005181
2021-05-28 15:00:00,Sgcz_2True,LRC-USDT,0.008765399262306683,1.529859481396713,,-0.2293721309080668
2021-05-29 03:00:00,Sgcz_2True,HNT-USDT,0.019339384208160393,1.559446021691941,,-0.1734281786317193
2021-05-29 15:00:00,Sgcz_2True,RUNE-USDT,0.016829544632095406,1.5856907881153492,,-0.1843221209730149
2021-05-30 03:00:00,Sgcz_2True,AXS-USDT,0.006846304305549111,1.596546909785293,,-0.2457574953912643
2021-05-30 15:00:00,Sgcz_2True,AXS-USDT,-0.019835621404286408,1.5648784097286084,,-0.1327014215388988
2021-05-31 03:00:00,Sgcz_2True,ENJ-USDT,-0.007195792012111402,1.5536178701679577,,-0.1253254430454116
2021-05-31 15:00:00,Sgcz_2True,OGN-USDT,-0.004301343620951914,1.5469352258527138,,-0.1092943191971229
2021-06-01 03:00:00,Sgcz_2True,SKL-USDT,0.006871158235465025,1.5575644625695626,,-0.1271407459582918
2021-06-01 15:00:00,Sgcz_2True,BEL-USDT,-0.005098654361086252,1.5496229797298093,,-0.1143441474651661
2021-06-02 03:00:00,Sgcz_2True,NKN-USDT,-0.007912315346694454,1.5373618740457027,,-0.1014894924545478
2021-06-02 15:00:00,Sgcz_2True,RLC-USDT,0.0027421501944111526,1.5415775512074974,,-0.0643423300966302
2021-06-03 03:00:00,Sgcz_2True,SFP-USDT,-0.00997122930773875,1.526206127948745,,-0.099735281311396
2021-06-03 15:00:00,Sgcz_2True,DOGE-USDT,0.004943893157529633,1.5337515279816907,,-0.081629636192292
2021-06-04 03:00:00,Sgcz_2True,BEL-USDT,0.006512009857881029,1.5437393330514475,,-0.1364237789344052
2021-06-04 15:00:00,Sgcz_2True,ICP-USDT,0.0017215023577847877,1.5463968839531006,,-0.1650872817828437
2021-06-05 03:00:00,Sgcz_2True,ICP-USDT,0.0026857184386368527,1.550550070577784,,-0.0846647998612531
2021-06-05 15:00:00,Sgcz_2True,CRV-USDT,0.005662041659142636,1.559329349671982,,-0.1293670005902217
2021-06-06 03:00:00,Sgcz_2True,LIT-USDT,0.0018876266082810123,1.5622727812434964,,-0.0984848482587587
2021-06-06 15:00:00,Sgcz_2True,SKL-USDT,0.0025796581674475405,1.5663029109834121,,-0.0736855155829531
2021-06-07 03:00:00,Sgcz_2True,SKL-USDT,0.000127830033298304,1.5665031315366784,,-0.0458218995803964
2021-06-07 15:00:00,Sgcz_2True,WAVES-USDT,-0.015743783456590776,1.5418404454496937,,-0.0688437509016124
2021-06-08 03:00:00,Sgcz_2True,DGB-USDT,0.005027133032425635,1.5495914824837438,,-0.2287669994215414
2021-06-08 15:00:00,Sgcz_2True,RUNE-USDT,0.0,1.5495914824837438,Î´´¥Íø,-0.18885356627374
2021-06-09 03:00:00,Sgcz_2True,ICP-USDT,0.006815717348326533,1.5601530600337272,,-0.0969648743779737
2021-06-09 15:00:00,Sgcz_2True,1INCH-USDT,0.0,1.5601530600337272,Î´´¥Íø,-0.0877811395708236
2021-06-10 03:00:00,Sgcz_2True,ALGO-USDT,0.001234691729931514,1.5620793681143783,,-0.0817089084616315
2021-06-10 15:00:00,Sgcz_2True,ICP-USDT,0.0,1.5620793681143783,Î´´¥Íø,-0.1895803183572121
2021-06-11 03:00:00,Sgcz_2True,BLZ-USDT,0.00443553442959832,1.5690080249334148,,-0.1596631134901101
2021-06-11 15:00:00,Sgcz_2True,GTC-USDT,-0.052564271379434646,1.486534261314304,,-0.2166111109907715
2021-06-12 03:00:00,Sgcz_2True,GTC-USDT,0.013864962458810748,1.5071450030411628,,-0.3563067365287226
2021-06-12 15:00:00,Sgcz_2True,GTC-USDT,-0.0015891015395634867,1.5047499965964848,,-0.1497189574788532
2021-06-13 03:00:00,Sgcz_2True,CHZ-USDT,0.002975691873972286,1.5092276689337167,,-0.1059290463597443
2021-06-13 15:00:00,Sgcz_2True,GTC-USDT,0.0,1.5092276689337167,Î´´¥Íø,-0.158547309041024
2021-06-14 03:00:00,Sgcz_2True,MTL-USDT,0.0027511087919422916,1.5133797184427629,,-0.0271041368244723
2021-06-14 15:00:00,Sgcz_2True,GTC-USDT,0.004710925555567291,1.5205091376336521,,-0.0972239826786462
2021-06-15 03:00:00,Sgcz_2True,SKL-USDT,0.0018051333074706744,1.5232538593223082,,-0.0566545250584214
2021-06-15 15:00:00,Sgcz_2True,ICP-USDT,0.0,1.5232538593223082,Î´´¥Íø,-0.1366958016711998
2021-06-16 03:00:00,Sgcz_2True,ICP-USDT,0.0005812879779383273,1.5241393084780803,,-0.1179916317812108
2021-06-16 15:00:00,Sgcz_2True,GTC-USDT,0.0005455643680840616,1.5249708245767823,,-0.1363344050194447
2021-06-17 03:00:00,Sgcz_2True,BZRX-USDT,0.0007010942465219827,1.526039972848007,,-0.0976703777262229
2021-06-17 15:00:00,Sgcz_2True,ICP-USDT,0.0,1.526039972848007,Î´´¥Íø,-0.1048811013592187
2021-06-18 03:00:00,Sgcz_2True,NKN-USDT,-0.004237627922549891,1.519573183248139,,-0.131994672414945
2021-06-18 15:00:00,Sgcz_2True,RUNE-USDT,0.0,1.519573183248139,Î´´¥Íø,-0.1459960147062355
2021-06-19 03:00:00,Sgcz_2True,BZRX-USDT,0.00116889735400183,1.5213494083212498,,-0.1183450892127942
2021-06-19 15:00:00,Sgcz_2True,RUNE-USDT,0.005504876823628546,1.5297242494197585,,-0.0801743973838267
2021-06-20 03:00:00,Sgcz_2True,ICP-USDT,-0.007391166161707319,1.518417803310704,,-0.0962120517112331
2021-06-20 15:00:00,Sgcz_2True,GTC-USDT,0.005210134558884416,1.5263289643825586,,-0.132477064058132
2021-06-21 03:00:00,Sgcz_2True,MTL-USDT,0.00044602037666008343,1.5270097382021597,,-0.1047242978156857
2021-06-21 15:00:00,Sgcz_2True,DOGE-USDT,0.0,1.5270097382021597,Î´´¥Íø,-0.189785583598806
2021-06-22 03:00:00,Sgcz_2True,NEO-USDT,-0.009688273406042947,1.512215650364767,,-0.1782200028936645
2021-06-22 15:00:00,Sgcz_2True,MTL-USDT,0.0,1.512215650364767,Î´´¥Íø,-0.2501879963138217
2021-06-23 03:00:00,Sgcz_2True,KEEP-USDT,0.011535646973774405,1.5296600362555917,,-0.0883960113019605
2021-06-23 15:00:00,Sgcz_2True,ICP-USDT,0.002960426634224911,1.5341884825682321,,-0.0737203036802056
2021-06-24 03:00:00,Sgcz_2True,RUNE-USDT,-0.010680564201277276,1.517802483983302,,-0.1612502906053672
2021-06-24 15:00:00,Sgcz_2True,BAKE-USDT,0.006394472000415652,1.5275080294692944,,-0.1191574956843075
2021-06-25 03:00:00,Sgcz_2True,ICP-USDT,-0.0002560902537436238,1.5271168495504321,,-0.0676951722123433
2021-06-25 15:00:00,Sgcz_2True,RUNE-USDT,0.012128038415221587,1.545637781366312,,-0.1661046764900977
2021-06-26 03:00:00,Sgcz_2True,UNFI-USDT,-0.002450450153253958,1.5418502730280879,,-0.1360232640697589
2021-06-26 15:00:00,Sgcz_2True,ICP-USDT,0.0038441709938878965,1.5477774091245806,,-0.1160981447887199
2021-06-27 03:00:00,Sgcz_2True,ICP-USDT,0.001609935176076993,1.5502692304202677,,-0.048987791670843
2021-06-27 15:00:00,Sgcz_2True,BAKE-USDT,0.001029989249248242,1.5518659910610408,,-0.0823221565258862
2021-06-28 03:00:00,Sgcz_2True,MTL-USDT,-0.008868841044962772,1.5381027382632368,,-0.0424050396610171
2021-06-28 15:00:00,Sgcz_2True,SKL-USDT,0.006545560684657836,1.5481704830757772,,-0.1153486515251789
2021-06-29 03:00:00,Sgcz_2True,BZRX-USDT,-0.0013443085448334724,1.5460892642665194,,-0.0794877951443447
2021-06-29 15:00:00,Sgcz_2True,KSM-USDT,0.006753926657865117,1.5565314377638881,,-0.0814949171096513
2021-06-30 03:00:00,Sgcz_2True,STORJ-USDT,0.0017224555793093899,1.559212494023235,,-0.0890275942944858
2021-06-30 15:00:00,Sgcz_2True,ICP-USDT,0.011947357247856782,1.5778409627146524,,-0.2053133636078606
2021-07-01 03:00:00,Sgcz_2True,GTC-USDT,-0.000353127192198488,1.5772837841657532,,-0.1132729371760526
2021-07-01 15:00:00,Sgcz_2True,GTC-USDT,0.0,1.5772837841657532,Î´´¥Íø,-0.1084353116832204
2021-07-02 03:00:00,Sgcz_2True,SAND-USDT,0.0026877255554886847,1.5815230901007133,,-0.1206086497153148
2021-07-02 15:00:00,Sgcz_2True,NEAR-USDT,-0.0033246584578575655,1.576265065982913,,-0.0831180111900944
2021-07-03 03:00:00,Sgcz_2True,STMX-USDT,-0.0009358907451419984,1.574789854095769,,-0.0835954680469805
2021-07-03 15:00:00,Sgcz_2True,NKN-USDT,0.0007390114727388042,1.5759536418650983,,-0.0249220463426247
2021-07-04 03:00:00,Sgcz_2True,GTC-USDT,-0.0008053257415829851,1.5746844858297628,,-0.0760218692059075
2021-07-04 15:00:00,Sgcz_2True,STORJ-USDT,-0.0013500686969021292,1.5725585535979467,,-0.0518140337626113
2021-07-05 03:00:00,Sgcz_2True,AXS-USDT,0.0031098286955435483,1.5774489413133481,,-0.1219173693584738
2021-07-05 15:00:00,Sgcz_2True,DODO-USDT,-0.00785522954125717,1.5650577177897187,,-0.1049317932326152
2021-07-06 03:00:00,Sgcz_2True,CVC-USDT,0.0025485005647520875,1.5690462682673754,,-0.06839054907681
2021-07-06 15:00:00,Sgcz_2True,EGLD-USDT,0.0030629796226651074,1.5738522250140972,,-0.0743770568806417
2021-07-07 03:00:00,Sgcz_2True,SNX-USDT,0.005183091652603666,1.5820096453439993,,-0.1074399999140486
2021-07-07 15:00:00,Sgcz_2True,LINA-USDT,0.005675285751978176,1.5909880021437122,,-0.1281533516866572
2021-07-08 03:00:00,Sgcz_2True,KEEP-USDT,0.005910372993728652,1.6003913346649286,,-0.1204901260588122
2021-07-08 15:00:00,Sgcz_2True,AXS-USDT,0.00580952153288683,1.60968884258471,,-0.1807697290522418
2021-07-09 03:00:00,Sgcz_2True,SAND-USDT,0.004414310500720164,1.6167945089454239,,-0.206193411395197
2021-07-09 15:00:00,Sgcz_2True,STORJ-USDT,0.0005693094250807107,1.6177149652977851,,-0.0695627743697898
2021-07-10 03:00:00,Sgcz_2True,ZRX-USDT,0.0015159768444392707,1.6201673837260795,,-0.0984755747360011
2021-07-10 15:00:00,Sgcz_2True,LUNA-USDT,-0.004319084016739749,1.6131697446745852,,-0.0903710716809246
2021-07-11 03:00:00,Sgcz_2True,AXS-USDT,0.003964566188989327,1.6195652629014226,,-0.1328489879954078
2021-07-11 15:00:00,Sgcz_2True,SAND-USDT,0.0027241219214244605,1.6239771561372698,,-0.070530501843249
2021-07-12 03:00:00,Sgcz_2True,KEEP-USDT,0.005296947981852984,1.6325792786570466,,-0.0875788798652029
2021-07-12 15:00:00,Sgcz_2True,ALICE-USDT,0.005075099426573582,1.6408647808179948,,-0.09632152575433
2021-07-13 03:00:00,Sgcz_2True,SNX-USDT,0.000840597387474773,1.6422440874659499,,-0.1017679056348087
2021-07-13 15:00:00,Sgcz_2True,AKRO-USDT,0.0013738270548144804,1.6445002468239196,,-0.1296182365306245
2021-07-14 03:00:00,Sgcz_2True,ALPHA-USDT,-0.0058896576050792016,1.6348147034386584,,-0.1324696448148994
2021-07-14 15:00:00,Sgcz_2True,DODO-USDT,0.005980212870623225,1.6445912433692464,,-0.0899705008114272
2021-07-15 03:00:00,Sgcz_2True,KEEP-USDT,0.004220155905977352,1.6515316748178699,,-0.0760886879537824
2021-07-15 15:00:00,Sgcz_2True,UNFI-USDT,0.006521319557574401,1.6623018406288133,,-0.147923921620226
2021-07-16 03:00:00,Sgcz_2True,CHR-USDT,-0.002510825191374577,1.658128091291694,,-0.1839098392890955
2021-07-16 15:00:00,Sgcz_2True,TLM-USDT,-0.05196655939358075,1.5719608793534194,,-0.2665289164418417
2021-07-17 03:00:00,Sgcz_2True,TLM-USDT,0.01999091124569352,1.603385809774276,,-0.3248911624498946
2021-07-17 15:00:00,Sgcz_2True,TLM-USDT,-0.055106613661462855,1.5150286474047732,,-0.1792105820440999
2021-07-18 03:00:00,Sgcz_2True,XEM-USDT,0.003048900560362222,1.5196478190968103,,-0.1204063268355943
2021-07-18 15:00:00,Sgcz_2True,TLM-USDT,-0.015453541827600281,1.4961638779611763,,-0.1990804506169906
2021-07-19 03:00:00,Sgcz_2True,AXS-USDT,0.00518377006220172,1.503919647479899,,-0.1685894671930882
2021-07-19 15:00:00,Sgcz_2True,TLM-USDT,-0.02491162936007907,1.466454558634539,,-0.1778107886175934
2021-07-20 03:00:00,Sgcz_2True,TLM-USDT,0.008162535337830512,1.4784245457907161,,-0.2257706067330959
2021-07-20 15:00:00,Sgcz_2True,LIT-USDT,0.005716279248586753,1.486875633342421,,-0.1642818324061523
2021-07-21 03:00:00,Sgcz_2True,YFII-USDT,-0.005234688820822231,1.4790923020866102,,-0.0771070661204154
2021-07-21 15:00:00,Sgcz_2True,CHR-USDT,-0.01638796598041714,1.454852987758118,,-0.0468101152582059
2021-07-22 03:00:00,Sgcz_2True,BZRX-USDT,0.005110367583286868,1.462287821305205,,-0.1024492966842618
2021-07-22 15:00:00,Sgcz_2True,TLM-USDT,0.0019318111104105196,1.4651126851650205,,-0.0933673421751354
2021-07-23 03:00:00,Sgcz_2True,RUNE-USDT,0.018083338591132314,1.4916068139250225,,-0.2225913616640548
2021-07-23 15:00:00,Sgcz_2True,RUNE-USDT,-0.0020865199054954653,1.4884945466165953,,-0.1534027928321821
2021-07-24 03:00:00,Sgcz_2True,RUNE-USDT,0.006122144301021315,1.4976073250222655,,-0.0911771931895378
2021-07-24 15:00:00,Sgcz_2True,LIT-USDT,0.002193645550627288,1.5008925446673873,,-0.0606806660081666
2021-07-25 03:00:00,Sgcz_2True,AXS-USDT,0.012676725597355665,1.5199189476072525,,-0.18207781834555
2021-07-25 15:00:00,Sgcz_2True,SAND-USDT,0.013764522099502186,1.5408399055510447,,-0.1368059162429057
2021-07-26 03:00:00,Sgcz_2True,ALICE-USDT,0.006208434688818487,1.5504061094705837,,-0.1734037936874203
2021-07-26 15:00:00,Sgcz_2True,UNFI-USDT,-0.004404497158774667,1.5435773501664736,,-0.1642853795247243
2021-07-27 03:00:00,Sgcz_2True,TLM-USDT,-0.05405815511565848,1.4601344063381572,,-0.2349033745500189
2021-07-27 15:00:00,Sgcz_2True,CVC-USDT,0.005419364266342264,1.468047406563923,,-0.1306459103300882
2021-07-28 03:00:00,Sgcz_2True,CVC-USDT,0.0032582000432137548,1.4728305986874295,,-0.1195051506967368
2021-07-28 15:00:00,Sgcz_2True,TLM-USDT,0.0030215060170935004,1.477280765203523,,-0.1058302551784426
2021-07-29 03:00:00,Sgcz_2True,AXS-USDT,0.0044996129122978346,1.483927956809722,,-0.1124443984457548
2021-07-29 15:00:00,Sgcz_2True,LINA-USDT,0.0027531201096875346,1.4880133887089422,,-0.0767669762671669
2021-07-30 03:00:00,Sgcz_2True,ALICE-USDT,0.006399092547368701,1.4975353240950144,,-0.1226125617617805
2021-07-30 15:00:00,Sgcz_2True,SNX-USDT,-0.004070045847155757,1.4914402866682124,,-0.1114587406027983
2021-07-31 03:00:00,Sgcz_2True,ALICE-USDT,0.0027838256647141346,1.495592196415628,,-0.0580129804905886
2021-07-31 15:00:00,Sgcz_2True,TRB-USDT,0.0008966162016070811,1.4969331686099314,,-0.0970182465293681
2021-08-01 03:00:00,Sgcz_2True,MTL-USDT,0.0021328248689753693,1.5001258648991367,,-0.1432668323222494
2021-08-01 15:00:00,Sgcz_2True,SC-USDT,0.0012707505618509973,1.5020321506848044,,-0.1260326313775276
2021-08-02 03:00:00,Sgcz_2True,SC-USDT,0.0032582239240614985,1.5069261077728753,,-0.1332955998732391
2021-08-02 15:00:00,Sgcz_2True,GTC-USDT,-0.0013623715007550219,1.504873114589902,,-0.0660104226218758
2021-08-03 03:00:00,Sgcz_2True,ALICE-USDT,0.0008994052077559989,1.5062266053061761,,-0.0833835785895485
2021-08-03 15:00:00,Sgcz_2True,SKL-USDT,0.0021036397683751318,1.509395163493283,,-0.1099417557323741
2021-08-04 03:00:00,Sgcz_2True,KAVA-USDT,-0.001140759056709184,1.507673307290375,,-0.0765014335875968
2021-08-04 15:00:00,Sgcz_2True,STORJ-USDT,0.0,1.507673307290375,Î´´¥Íø,-0.0473158602126743
2021-08-05 03:00:00,Sgcz_2True,ALICE-USDT,0.002273373935478773,1.511100812490386,,-0.0656094412202768
2021-08-05 15:00:00,Sgcz_2True,ICX-USDT,0.0018364532876342654,1.5138758785454307,,-0.0570451677429802
2021-08-06 03:00:00,Sgcz_2True,ALPHA-USDT,0.0016094416371859044,1.5163123734178932,,-0.0998056465095952
2021-08-06 15:00:00,Sgcz_2True,RUNE-USDT,0.002476716764960196,1.5200678496940538,,-0.0564751703304829
2021-08-07 03:00:00,Sgcz_2True,RUNE-USDT,0.0048448310390951654,1.5274323215937822,,-0.0475895785041285
2021-08-07 15:00:00,Sgcz_2True,RVN-USDT,0.004692869588212911,1.5346003622838431,,-0.0958368170031837
2021-08-08 03:00:00,Sgcz_2True,QTUM-USDT,0.005020280341593297,1.5423044863148185,,-0.1053931123193477
2021-08-08 15:00:00,Sgcz_2True,ICP-USDT,0.006853710612668262,1.5528749949406402,,-0.1365193025939415
2021-08-09 03:00:00,Sgcz_2True,GTC-USDT,0.0006547570470794017,1.5538917507868109,,-0.0988116554356594
2021-08-09 15:00:00,Sgcz_2True,HNT-USDT,0.0007986345103891956,1.5551327423643984,,-0.0401749289904541
2021-08-10 03:00:00,Sgcz_2True,RUNE-USDT,0.0035211925321383397,1.5606086641632957,,-0.1053839594656908
2021-08-10 15:00:00,Sgcz_2True,NKN-USDT,0.005366498556157895,1.5689836683062555,,-0.1681859471665319
2021-08-11 03:00:00,Sgcz_2True,KEEP-USDT,-0.004119547293212178,1.5625201658823904,,-0.0582229564508014
2021-08-11 15:00:00,Sgcz_2True,HNT-USDT,0.00269565285518647,1.5667321778288377,,-0.1328053141886534
2021-08-12 03:00:00,Sgcz_2True,RVN-USDT,-0.003947948911153798,1.5605467992333086,,-0.1253969097975341
2021-08-12 15:00:00,Sgcz_2True,IOTX-USDT,-0.05090178913612575,1.4811121751216787,,-0.2616121459687463
2021-08-13 03:00:00,Sgcz_2True,IOTX-USDT,0.01650172237146963,1.5055530770365402,,-0.2452045286863483
2021-08-13 15:00:00,Sgcz_2True,IOTX-USDT,0.008746680434637888,1.5187216686787646,,-0.1756718840563969
2021-08-14 03:00:00,Sgcz_2True,IOTX-USDT,-0.0066169757575594845,1.508672324214637,,-0.0864847608403539
2021-08-14 15:00:00,Sgcz_2True,IOTX-USDT,0.003347688062475651,1.5137228885445977,,-0.1107121957391621
2021-08-15 03:00:00,Sgcz_2True,WAVES-USDT,0.0006994619658664547,1.5147816801319962,,-0.0875446656138173
2021-08-15 15:00:00,Sgcz_2True,DENT-USDT,0.0073433852555042645,1.5259053055871854,,-0.1787083103315529
2021-08-16 03:00:00,Sgcz_2True,CHR-USDT,0.006802530341216029,1.5362853227262647,,-0.1211117023813637
2021-08-16 15:00:00,Sgcz_2True,DENT-USDT,0.008956570237470984,1.5500451701240583,,-0.1099792290107927
2021-08-17 03:00:00,Sgcz_2True,IOTX-USDT,0.005368155835937749,1.5583660541500268,,-0.1344870695272566
2021-08-17 15:00:00,Sgcz_2True,DODO-USDT,-0.005317615209619486,1.550079263118324,,-0.1109154924695621
2021-08-18 03:00:00,Sgcz_2True,CTK-USDT,0.005602662382564683,1.5587638338957905,,-0.1815165868174566
2021-08-18 15:00:00,Sgcz_2True,HNT-USDT,0.008688668490013818,1.572307416102734,,-0.097479488125876
2021-08-19 03:00:00,Sgcz_2True,SOL-USDT,0.005614506230199989,1.5811351458862324,,-0.1075469336536237
2021-08-19 15:00:00,Sgcz_2True,NEAR-USDT,0.0015906349045087254,1.5836501546380246,,-0.114951650727947
2021-08-20 03:00:00,Sgcz_2True,AUDIO-USDT,0.0029392606343561223,1.5883049151961441,,-0.0959605853484853
2021-08-20 15:00:00,Sgcz_2True,DENT-USDT,0.004051554494495235,1.594740019113936,,-0.0620074124694261
2021-08-21 03:00:00,Sgcz_2True,AUDIO-USDT,0.002547873025313674,1.5988032141910247,,-0.0906438404446777
2021-08-21 15:00:00,Sgcz_2True,COTI-USDT,0.005435310232774215,1.6074932056613094,,-0.08879037084261
2021-08-22 03:00:00,Sgcz_2True,AVAX-USDT,0.004306760544449784,1.6144162939749227,,-0.145050922950141
2021-08-22 15:00:00,Sgcz_2True,NEAR-USDT,0.0007418712662095039,1.615613983035123,,-0.149263072019803
2021-08-23 03:00:00,Sgcz_2True,KAVA-USDT,0.0028591748331312505,1.620233305875472,,-0.070894930983117
2021-08-23 15:00:00,Sgcz_2True,LRC-USDT,0.006337879169546978,1.6305021487945865,,-0.1602417934327841
2021-08-24 03:00:00,Sgcz_2True,LRC-USDT,0.0004336658114769687,1.6312092418320585,,-0.0908870356347529
2021-08-24 15:00:00,Sgcz_2True,YFII-USDT,0.0043413061569508304,1.6382908205568991,,-0.115160364843923
2021-08-25 03:00:00,Sgcz_2True,LRC-USDT,0.0056666342864841734,1.6475744154918992,,-0.1202359410096859
2021-08-25 15:00:00,Sgcz_2True,CTK-USDT,0.005094474278339867,1.6559679409732735,,-0.1368840214472072
2021-08-26 03:00:00,Sgcz_2True,C98-USDT,0.02002161048716533,1.6891230860666735,,-0.1567424167278064
2021-08-26 15:00:00,Sgcz_2True,TLM-USDT,-0.0005347223575178361,1.6882198741879542,,-0.2164410724837682
2021-08-27 03:00:00,Sgcz_2True,TLM-USDT,0.0011830901945617533,1.6902171905673702,,-0.1873174749737874
2021-08-27 15:00:00,Sgcz_2True,COTI-USDT,-0.00038036155665377436,1.689574296925683,,-0.0529715589942783
2021-08-28 03:00:00,Sgcz_2True,IOTX-USDT,-0.00012533351278465332,1.6893625366439387,,-0.069904415436273
2021-08-28 15:00:00,Sgcz_2True,C98-USDT,0.003320805079528144,1.6949725803367903,,-0.0833541879462147
2021-08-29 03:00:00,Sgcz_2True,RAY-USDT,0.013957994599618884,1.7186309984596333,,-0.1228532660415946
2021-08-29 15:00:00,Sgcz_2True,GTC-USDT,0.003649838184875298,1.7249037235035216,,-0.1218743714407223
2021-08-30 03:00:00,Sgcz_2True,LRC-USDT,-0.0009463815629985328,1.7232713064216503,,-0.1953233438754353
2021-08-30 15:00:00,Sgcz_2True,SAND-USDT,0.0031762603256026978,1.7287448647024868,,-0.1398788609819667
2021-08-31 03:00:00,Sgcz_2True,KAVA-USDT,0.0031692987876863477,1.7342237737064075,,-0.1456567795002906
2021-08-31 15:00:00,Sgcz_2True,FTM-USDT,0.0027760990423026932,1.7390381506637325,,-0.1513262440952018
2021-09-01 03:00:00,Sgcz_2True,CTK-USDT,-0.0024775510895220787,1.734729594798835,,-0.1445761806951825
